episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/update_time_ms,info/num_steps_trained,info/num_steps_sampled,info/WorkerIteration/Worker8,info/significant_weight_updates,perf/cpu_util_percent,perf/ram_util_percent
1175.0,0.0,257.5,1434.87,13,10,1090250,0,False,3236,195,f89dccb58d7248f49af769470ff92077,2021-04-12_00-47-29,1618213649,4.988805294036865,969.131144285202,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,969.131144285202,0,195,"[200.0, 50.0, 300.0, 150.0, 275.0, 225.0, 650.0, 200.0, 250.0, 300.0, 325.0, 350.0, 700.0, 175.0, 125.0, 375.0, 200.0, 225.0, 275.0, 500.0, 250.0, 300.0, 575.0, 200.0, 125.0, 275.0, 275.0, 225.0, 150.0, 300.0, 450.0, 200.0, 125.0, 175.0, 275.0, 300.0, 50.0, 250.0, 275.0, 350.0, 300.0, 350.0, 175.0, 0.0, 150.0, 250.0, 175.0, 125.0, 325.0, 200.0, 1175.0, 225.0, 100.0, 225.0, 200.0, 275.0, 175.0, 75.0, 0.0, 0.0, 625.0, 150.0, 325.0, 250.0, 400.0, 375.0, 175.0, 50.0, 300.0, 150.0, 275.0, 250.0, 250.0, 150.0, 75.0, 300.0, 0.0, 375.0, 500.0, 125.0, 250.0, 275.0, 125.0, 200.0, 275.0, 250.0, 300.0, 375.0, 175.0, 125.0, 250.0, 325.0, 350.0, 325.0, 150.0, 275.0, 250.0, 275.0, 375.0, 250.0]","[1207, 1248, 1542, 1238, 1268, 1432, 1714, 1414, 1292, 1468, 1587, 1525, 1655, 1109, 1260, 1505, 1255, 1470, 1623, 1584, 1435, 1235, 1742, 1314, 1294, 1410, 1502, 1270, 1377, 1659, 1681, 1505, 1487, 1340, 1565, 1427, 1207, 1547, 1548, 2140, 1255, 1342, 1333, 1154, 1239, 1275, 1367, 1343, 1439, 1307, 2459, 1310, 1277, 1422, 1277, 1843, 1175, 1162, 1164, 1148, 2065, 1282, 1555, 1680, 1540, 1455, 1204, 1219, 1583, 1382, 1570, 1860, 1224, 1268, 1052, 1267, 1158, 1840, 1518, 1107, 1450, 1335, 1350, 1540, 1472, 1190, 1472, 1870, 1220, 1218, 1252, 1535, 1784, 1660, 1189, 1730, 1385, 1475, 1692, 1467]",9.878,21805,1090250,2186,1001,15.071428571428571,15.200000000000001
1175.0,0.0,249.25,1430.61,14,10,1095750,0,False,3250,196,f89dccb58d7248f49af769470ff92077,2021-04-12_00-47-34,1618213654,5.010383129119873,974.1415274143219,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,974.1415274143219,0,196,"[125.0, 375.0, 200.0, 225.0, 275.0, 500.0, 250.0, 300.0, 575.0, 200.0, 125.0, 275.0, 275.0, 225.0, 150.0, 300.0, 450.0, 200.0, 125.0, 175.0, 275.0, 300.0, 50.0, 250.0, 275.0, 350.0, 300.0, 350.0, 175.0, 0.0, 150.0, 250.0, 175.0, 125.0, 325.0, 200.0, 1175.0, 225.0, 100.0, 225.0, 200.0, 275.0, 175.0, 75.0, 0.0, 0.0, 625.0, 150.0, 325.0, 250.0, 400.0, 375.0, 175.0, 50.0, 300.0, 150.0, 275.0, 250.0, 250.0, 150.0, 75.0, 300.0, 0.0, 375.0, 500.0, 125.0, 250.0, 275.0, 125.0, 200.0, 275.0, 250.0, 300.0, 375.0, 175.0, 125.0, 250.0, 325.0, 350.0, 325.0, 150.0, 275.0, 250.0, 275.0, 375.0, 250.0, 625.0, 50.0, 175.0, 300.0, 200.0, 100.0, 275.0, 225.0, 275.0, 200.0, 200.0, 275.0, 225.0, 200.0]","[1260, 1505, 1255, 1470, 1623, 1584, 1435, 1235, 1742, 1314, 1294, 1410, 1502, 1270, 1377, 1659, 1681, 1505, 1487, 1340, 1565, 1427, 1207, 1547, 1548, 2140, 1255, 1342, 1333, 1154, 1239, 1275, 1367, 1343, 1439, 1307, 2459, 1310, 1277, 1422, 1277, 1843, 1175, 1162, 1164, 1148, 2065, 1282, 1555, 1680, 1540, 1455, 1204, 1219, 1583, 1382, 1570, 1860, 1224, 1268, 1052, 1267, 1158, 1840, 1518, 1107, 1450, 1335, 1350, 1540, 1472, 1190, 1472, 1870, 1220, 1218, 1252, 1535, 1784, 1660, 1189, 1730, 1385, 1475, 1692, 1467, 1605, 1054, 1327, 1480, 1425, 1117, 1615, 1302, 1547, 1595, 1250, 1567, 1157, 1232]",8.383,21915,1095750,2196,1002,33.94285714285714,15.200000000000001
1175.0,0.0,254.25,1432.53,21,10,1101250,0,False,3271,197,f89dccb58d7248f49af769470ff92077,2021-04-12_00-47-39,1618213659,4.946981906890869,979.0885093212128,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,979.0885093212128,0,197,"[300.0, 50.0, 250.0, 275.0, 350.0, 300.0, 350.0, 175.0, 0.0, 150.0, 250.0, 175.0, 125.0, 325.0, 200.0, 1175.0, 225.0, 100.0, 225.0, 200.0, 275.0, 175.0, 75.0, 0.0, 0.0, 625.0, 150.0, 325.0, 250.0, 400.0, 375.0, 175.0, 50.0, 300.0, 150.0, 275.0, 250.0, 250.0, 150.0, 75.0, 300.0, 0.0, 375.0, 500.0, 125.0, 250.0, 275.0, 125.0, 200.0, 275.0, 250.0, 300.0, 375.0, 175.0, 125.0, 250.0, 325.0, 350.0, 325.0, 150.0, 275.0, 250.0, 275.0, 375.0, 250.0, 625.0, 50.0, 175.0, 300.0, 200.0, 100.0, 275.0, 225.0, 275.0, 200.0, 200.0, 275.0, 225.0, 200.0, 350.0, 125.0, 375.0, 700.0, 125.0, 550.0, 425.0, 250.0, 0.0, 75.0, 50.0, 175.0, 250.0, 575.0, 400.0, 200.0, 550.0, 275.0, 250.0, 250.0, 150.0]","[1427, 1207, 1547, 1548, 2140, 1255, 1342, 1333, 1154, 1239, 1275, 1367, 1343, 1439, 1307, 2459, 1310, 1277, 1422, 1277, 1843, 1175, 1162, 1164, 1148, 2065, 1282, 1555, 1680, 1540, 1455, 1204, 1219, 1583, 1382, 1570, 1860, 1224, 1268, 1052, 1267, 1158, 1840, 1518, 1107, 1450, 1335, 1350, 1540, 1472, 1190, 1472, 1870, 1220, 1218, 1252, 1535, 1784, 1660, 1189, 1730, 1385, 1475, 1692, 1467, 1605, 1054, 1327, 1480, 1425, 1117, 1615, 1302, 1547, 1595, 1250, 1567, 1157, 1232, 1699, 1054, 1605, 1740, 1233, 1458, 1667, 1450, 1174, 1289, 1178, 1724, 1225, 1523, 2014, 1494, 1614, 1285, 1215, 1476, 1588]",9.096,22025,1101250,2207,1006,22.557142857142853,15.157142857142858
1175.0,0.0,257.25,1445.18,12,10,1106750,0,False,3283,198,f89dccb58d7248f49af769470ff92077,2021-04-12_00-47-44,1618213664,4.9832763671875,984.0717856884003,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,984.0717856884003,0,198,"[125.0, 325.0, 200.0, 1175.0, 225.0, 100.0, 225.0, 200.0, 275.0, 175.0, 75.0, 0.0, 0.0, 625.0, 150.0, 325.0, 250.0, 400.0, 375.0, 175.0, 50.0, 300.0, 150.0, 275.0, 250.0, 250.0, 150.0, 75.0, 300.0, 0.0, 375.0, 500.0, 125.0, 250.0, 275.0, 125.0, 200.0, 275.0, 250.0, 300.0, 375.0, 175.0, 125.0, 250.0, 325.0, 350.0, 325.0, 150.0, 275.0, 250.0, 275.0, 375.0, 250.0, 625.0, 50.0, 175.0, 300.0, 200.0, 100.0, 275.0, 225.0, 275.0, 200.0, 200.0, 275.0, 225.0, 200.0, 350.0, 125.0, 375.0, 700.0, 125.0, 550.0, 425.0, 250.0, 0.0, 75.0, 50.0, 175.0, 250.0, 575.0, 400.0, 200.0, 550.0, 275.0, 250.0, 250.0, 150.0, 425.0, 275.0, 225.0, 0.0, 250.0, 375.0, 225.0, 250.0, 300.0, 300.0, 125.0, 175.0]","[1343, 1439, 1307, 2459, 1310, 1277, 1422, 1277, 1843, 1175, 1162, 1164, 1148, 2065, 1282, 1555, 1680, 1540, 1455, 1204, 1219, 1583, 1382, 1570, 1860, 1224, 1268, 1052, 1267, 1158, 1840, 1518, 1107, 1450, 1335, 1350, 1540, 1472, 1190, 1472, 1870, 1220, 1218, 1252, 1535, 1784, 1660, 1189, 1730, 1385, 1475, 1692, 1467, 1605, 1054, 1327, 1480, 1425, 1117, 1615, 1302, 1547, 1595, 1250, 1567, 1157, 1232, 1699, 1054, 1605, 1740, 1233, 1458, 1667, 1450, 1174, 1289, 1178, 1724, 1225, 1523, 2014, 1494, 1614, 1285, 1215, 1476, 1588, 1819, 1470, 1450, 1158, 1440, 1807, 1294, 1295, 1902, 1644, 1207, 1613]",9.247,22135,1106750,2219,1009,36.18571428571429,15.157142857142855
700.0,0.0,264.0,1438.15,15,10,1112200,0,False,3298,199,f89dccb58d7248f49af769470ff92077,2021-04-12_00-47-50,1618213670,4.991939544677734,989.063725233078,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,989.063725233078,0,199,"[325.0, 250.0, 400.0, 375.0, 175.0, 50.0, 300.0, 150.0, 275.0, 250.0, 250.0, 150.0, 75.0, 300.0, 0.0, 375.0, 500.0, 125.0, 250.0, 275.0, 125.0, 200.0, 275.0, 250.0, 300.0, 375.0, 175.0, 125.0, 250.0, 325.0, 350.0, 325.0, 150.0, 275.0, 250.0, 275.0, 375.0, 250.0, 625.0, 50.0, 175.0, 300.0, 200.0, 100.0, 275.0, 225.0, 275.0, 200.0, 200.0, 275.0, 225.0, 200.0, 350.0, 125.0, 375.0, 700.0, 125.0, 550.0, 425.0, 250.0, 0.0, 75.0, 50.0, 175.0, 250.0, 575.0, 400.0, 200.0, 550.0, 275.0, 250.0, 250.0, 150.0, 425.0, 275.0, 225.0, 0.0, 250.0, 375.0, 225.0, 250.0, 300.0, 300.0, 125.0, 175.0, 650.0, 400.0, 175.0, 575.0, 200.0, 250.0, 225.0, 250.0, 125.0, 225.0, 200.0, 200.0, 125.0, 650.0, 300.0]","[1555, 1680, 1540, 1455, 1204, 1219, 1583, 1382, 1570, 1860, 1224, 1268, 1052, 1267, 1158, 1840, 1518, 1107, 1450, 1335, 1350, 1540, 1472, 1190, 1472, 1870, 1220, 1218, 1252, 1535, 1784, 1660, 1189, 1730, 1385, 1475, 1692, 1467, 1605, 1054, 1327, 1480, 1425, 1117, 1615, 1302, 1547, 1595, 1250, 1567, 1157, 1232, 1699, 1054, 1605, 1740, 1233, 1458, 1667, 1450, 1174, 1289, 1178, 1724, 1225, 1523, 2014, 1494, 1614, 1285, 1215, 1476, 1588, 1819, 1470, 1450, 1158, 1440, 1807, 1294, 1295, 1902, 1644, 1207, 1613, 1899, 1842, 1184, 1563, 1280, 1245, 1174, 1375, 1079, 1435, 1439, 1207, 1325, 1618, 1305]",8.316,22244,1112200,2229,1009,28.5,15.14285714285714
700.0,0.0,272.25,1440.8,17,10,1117800,0,False,3315,200,f89dccb58d7248f49af769470ff92077,2021-04-12_00-47-55,1618213675,5.000640153884888,994.0643653869629,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,994.0643653869629,0,200,"[125.0, 250.0, 275.0, 125.0, 200.0, 275.0, 250.0, 300.0, 375.0, 175.0, 125.0, 250.0, 325.0, 350.0, 325.0, 150.0, 275.0, 250.0, 275.0, 375.0, 250.0, 625.0, 50.0, 175.0, 300.0, 200.0, 100.0, 275.0, 225.0, 275.0, 200.0, 200.0, 275.0, 225.0, 200.0, 350.0, 125.0, 375.0, 700.0, 125.0, 550.0, 425.0, 250.0, 0.0, 75.0, 50.0, 175.0, 250.0, 575.0, 400.0, 200.0, 550.0, 275.0, 250.0, 250.0, 150.0, 425.0, 275.0, 225.0, 0.0, 250.0, 375.0, 225.0, 250.0, 300.0, 300.0, 125.0, 175.0, 650.0, 400.0, 175.0, 575.0, 200.0, 250.0, 225.0, 250.0, 125.0, 225.0, 200.0, 200.0, 125.0, 650.0, 300.0, 275.0, 300.0, 125.0, 625.0, 125.0, 300.0, 275.0, 150.0, 500.0, 250.0, 625.0, 175.0, 275.0, 300.0, 200.0, 250.0, 275.0]","[1107, 1450, 1335, 1350, 1540, 1472, 1190, 1472, 1870, 1220, 1218, 1252, 1535, 1784, 1660, 1189, 1730, 1385, 1475, 1692, 1467, 1605, 1054, 1327, 1480, 1425, 1117, 1615, 1302, 1547, 1595, 1250, 1567, 1157, 1232, 1699, 1054, 1605, 1740, 1233, 1458, 1667, 1450, 1174, 1289, 1178, 1724, 1225, 1523, 2014, 1494, 1614, 1285, 1215, 1476, 1588, 1819, 1470, 1450, 1158, 1440, 1807, 1294, 1295, 1902, 1644, 1207, 1613, 1899, 1842, 1184, 1563, 1280, 1245, 1174, 1375, 1079, 1435, 1439, 1207, 1325, 1618, 1305, 1524, 1300, 1039, 1980, 1364, 1575, 1385, 1228, 1472, 1557, 1602, 1340, 1177, 1715, 1280, 1290, 1812]",9.706,22356,1117800,2241,1010,36.47142857142857,15.099999999999998
850.0,0.0,277.75,1444.9,22,10,1123200,0,False,3337,201,f89dccb58d7248f49af769470ff92077,2021-04-12_00-48-00,1618213680,4.946371793746948,999.0107371807098,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,999.0107371807098,0,201,"[50.0, 175.0, 300.0, 200.0, 100.0, 275.0, 225.0, 275.0, 200.0, 200.0, 275.0, 225.0, 200.0, 350.0, 125.0, 375.0, 700.0, 125.0, 550.0, 425.0, 250.0, 0.0, 75.0, 50.0, 175.0, 250.0, 575.0, 400.0, 200.0, 550.0, 275.0, 250.0, 250.0, 150.0, 425.0, 275.0, 225.0, 0.0, 250.0, 375.0, 225.0, 250.0, 300.0, 300.0, 125.0, 175.0, 650.0, 400.0, 175.0, 575.0, 200.0, 250.0, 225.0, 250.0, 125.0, 225.0, 200.0, 200.0, 125.0, 650.0, 300.0, 275.0, 300.0, 125.0, 625.0, 125.0, 300.0, 275.0, 150.0, 500.0, 250.0, 625.0, 175.0, 275.0, 300.0, 200.0, 250.0, 275.0, 125.0, 850.0, 175.0, 175.0, 325.0, 225.0, 175.0, 300.0, 125.0, 275.0, 125.0, 150.0, 300.0, 225.0, 125.0, 200.0, 450.0, 150.0, 600.0, 250.0, 650.0, 500.0]","[1054, 1327, 1480, 1425, 1117, 1615, 1302, 1547, 1595, 1250, 1567, 1157, 1232, 1699, 1054, 1605, 1740, 1233, 1458, 1667, 1450, 1174, 1289, 1178, 1724, 1225, 1523, 2014, 1494, 1614, 1285, 1215, 1476, 1588, 1819, 1470, 1450, 1158, 1440, 1807, 1294, 1295, 1902, 1644, 1207, 1613, 1899, 1842, 1184, 1563, 1280, 1245, 1174, 1375, 1079, 1435, 1439, 1207, 1325, 1618, 1305, 1524, 1300, 1039, 1980, 1364, 1575, 1385, 1228, 1472, 1557, 1602, 1340, 1177, 1715, 1280, 1290, 1812, 1033, 2005, 1287, 1097, 1469, 1337, 1107, 1437, 1470, 1329, 1484, 1390, 1315, 1472, 1480, 1432, 1454, 1308, 1631, 1400, 2441, 2030]",9.862,22464,1123200,2252,1011,31.5625,15.1125
850.0,0.0,267.25,1434.94,20,10,1128900,0,False,3357,202,f89dccb58d7248f49af769470ff92077,2021-04-12_00-48-05,1618213685,5.0026891231536865,1004.0134263038635,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1004.0134263038635,0,202,"[250.0, 0.0, 75.0, 50.0, 175.0, 250.0, 575.0, 400.0, 200.0, 550.0, 275.0, 250.0, 250.0, 150.0, 425.0, 275.0, 225.0, 0.0, 250.0, 375.0, 225.0, 250.0, 300.0, 300.0, 125.0, 175.0, 650.0, 400.0, 175.0, 575.0, 200.0, 250.0, 225.0, 250.0, 125.0, 225.0, 200.0, 200.0, 125.0, 650.0, 300.0, 275.0, 300.0, 125.0, 625.0, 125.0, 300.0, 275.0, 150.0, 500.0, 250.0, 625.0, 175.0, 275.0, 300.0, 200.0, 250.0, 275.0, 125.0, 850.0, 175.0, 175.0, 325.0, 225.0, 175.0, 300.0, 125.0, 275.0, 125.0, 150.0, 300.0, 225.0, 125.0, 200.0, 450.0, 150.0, 600.0, 250.0, 650.0, 500.0, 125.0, 125.0, 225.0, 200.0, 300.0, 150.0, 225.0, 375.0, 225.0, 150.0, 225.0, 150.0, 250.0, 375.0, 250.0, 125.0, 125.0, 150.0, 225.0, 325.0]","[1450, 1174, 1289, 1178, 1724, 1225, 1523, 2014, 1494, 1614, 1285, 1215, 1476, 1588, 1819, 1470, 1450, 1158, 1440, 1807, 1294, 1295, 1902, 1644, 1207, 1613, 1899, 1842, 1184, 1563, 1280, 1245, 1174, 1375, 1079, 1435, 1439, 1207, 1325, 1618, 1305, 1524, 1300, 1039, 1980, 1364, 1575, 1385, 1228, 1472, 1557, 1602, 1340, 1177, 1715, 1280, 1290, 1812, 1033, 2005, 1287, 1097, 1469, 1337, 1107, 1437, 1470, 1329, 1484, 1390, 1315, 1472, 1480, 1432, 1454, 1308, 1631, 1400, 2441, 2030, 1099, 1280, 1200, 1245, 1325, 1617, 1214, 1750, 1477, 1165, 1302, 1346, 1175, 1690, 1215, 1525, 1396, 1142, 1480, 1485]",9.051,22578,1128900,2263,1014,19.828571428571426,15.099999999999998
850.0,0.0,270.0,1429.61,12,10,1134300,0,False,3369,203,f89dccb58d7248f49af769470ff92077,2021-04-12_00-48-10,1618213690,4.974703311920166,1008.9881296157837,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1008.9881296157837,0,203,"[250.0, 150.0, 425.0, 275.0, 225.0, 0.0, 250.0, 375.0, 225.0, 250.0, 300.0, 300.0, 125.0, 175.0, 650.0, 400.0, 175.0, 575.0, 200.0, 250.0, 225.0, 250.0, 125.0, 225.0, 200.0, 200.0, 125.0, 650.0, 300.0, 275.0, 300.0, 125.0, 625.0, 125.0, 300.0, 275.0, 150.0, 500.0, 250.0, 625.0, 175.0, 275.0, 300.0, 200.0, 250.0, 275.0, 125.0, 850.0, 175.0, 175.0, 325.0, 225.0, 175.0, 300.0, 125.0, 275.0, 125.0, 150.0, 300.0, 225.0, 125.0, 200.0, 450.0, 150.0, 600.0, 250.0, 650.0, 500.0, 125.0, 125.0, 225.0, 200.0, 300.0, 150.0, 225.0, 375.0, 225.0, 150.0, 225.0, 150.0, 250.0, 375.0, 250.0, 125.0, 125.0, 150.0, 225.0, 325.0, 250.0, 275.0, 175.0, 175.0, 175.0, 200.0, 200.0, 650.0, 300.0, 425.0, 250.0, 250.0]","[1476, 1588, 1819, 1470, 1450, 1158, 1440, 1807, 1294, 1295, 1902, 1644, 1207, 1613, 1899, 1842, 1184, 1563, 1280, 1245, 1174, 1375, 1079, 1435, 1439, 1207, 1325, 1618, 1305, 1524, 1300, 1039, 1980, 1364, 1575, 1385, 1228, 1472, 1557, 1602, 1340, 1177, 1715, 1280, 1290, 1812, 1033, 2005, 1287, 1097, 1469, 1337, 1107, 1437, 1470, 1329, 1484, 1390, 1315, 1472, 1480, 1432, 1454, 1308, 1631, 1400, 2441, 2030, 1099, 1280, 1200, 1245, 1325, 1617, 1214, 1750, 1477, 1165, 1302, 1346, 1175, 1690, 1215, 1525, 1396, 1142, 1480, 1485, 1165, 1805, 1304, 1112, 1169, 1219, 1424, 1610, 1277, 1747, 1555, 1265]",8.971,22686,1134300,2273,1017,36.34285714285714,15.085714285714285
850.0,125.0,266.25,1418.75,15,10,1139850,0,False,3384,204,f89dccb58d7248f49af769470ff92077,2021-04-12_00-48-15,1618213695,5.009360313415527,1013.9974899291992,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1013.9974899291992,0,204,"[400.0, 175.0, 575.0, 200.0, 250.0, 225.0, 250.0, 125.0, 225.0, 200.0, 200.0, 125.0, 650.0, 300.0, 275.0, 300.0, 125.0, 625.0, 125.0, 300.0, 275.0, 150.0, 500.0, 250.0, 625.0, 175.0, 275.0, 300.0, 200.0, 250.0, 275.0, 125.0, 850.0, 175.0, 175.0, 325.0, 225.0, 175.0, 300.0, 125.0, 275.0, 125.0, 150.0, 300.0, 225.0, 125.0, 200.0, 450.0, 150.0, 600.0, 250.0, 650.0, 500.0, 125.0, 125.0, 225.0, 200.0, 300.0, 150.0, 225.0, 375.0, 225.0, 150.0, 225.0, 150.0, 250.0, 375.0, 250.0, 125.0, 125.0, 150.0, 225.0, 325.0, 250.0, 275.0, 175.0, 175.0, 175.0, 200.0, 200.0, 650.0, 300.0, 425.0, 250.0, 250.0, 125.0, 250.0, 200.0, 250.0, 275.0, 175.0, 250.0, 200.0, 250.0, 325.0, 175.0, 275.0, 350.0, 250.0, 250.0]","[1842, 1184, 1563, 1280, 1245, 1174, 1375, 1079, 1435, 1439, 1207, 1325, 1618, 1305, 1524, 1300, 1039, 1980, 1364, 1575, 1385, 1228, 1472, 1557, 1602, 1340, 1177, 1715, 1280, 1290, 1812, 1033, 2005, 1287, 1097, 1469, 1337, 1107, 1437, 1470, 1329, 1484, 1390, 1315, 1472, 1480, 1432, 1454, 1308, 1631, 1400, 2441, 2030, 1099, 1280, 1200, 1245, 1325, 1617, 1214, 1750, 1477, 1165, 1302, 1346, 1175, 1690, 1215, 1525, 1396, 1142, 1480, 1485, 1165, 1805, 1304, 1112, 1169, 1219, 1424, 1610, 1277, 1747, 1555, 1265, 1381, 1204, 1349, 1394, 1617, 1287, 1252, 1637, 1697, 1475, 1437, 1295, 1670, 1796, 1485]",9.255,22797,1139850,2285,1018,40.9,15.099999999999998
850.0,125.0,265.0,1433.14,22,10,1145250,0,False,3406,205,f89dccb58d7248f49af769470ff92077,2021-04-12_00-48-20,1618213700,4.960662126541138,1018.9581520557404,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1018.9581520557404,0,205,"[500.0, 250.0, 625.0, 175.0, 275.0, 300.0, 200.0, 250.0, 275.0, 125.0, 850.0, 175.0, 175.0, 325.0, 225.0, 175.0, 300.0, 125.0, 275.0, 125.0, 150.0, 300.0, 225.0, 125.0, 200.0, 450.0, 150.0, 600.0, 250.0, 650.0, 500.0, 125.0, 125.0, 225.0, 200.0, 300.0, 150.0, 225.0, 375.0, 225.0, 150.0, 225.0, 150.0, 250.0, 375.0, 250.0, 125.0, 125.0, 150.0, 225.0, 325.0, 250.0, 275.0, 175.0, 175.0, 175.0, 200.0, 200.0, 650.0, 300.0, 425.0, 250.0, 250.0, 125.0, 250.0, 200.0, 250.0, 275.0, 175.0, 250.0, 200.0, 250.0, 325.0, 175.0, 275.0, 350.0, 250.0, 250.0, 325.0, 300.0, 275.0, 450.0, 275.0, 175.0, 375.0, 225.0, 375.0, 275.0, 275.0, 325.0, 200.0, 250.0, 150.0, 325.0, 275.0, 250.0, 150.0, 125.0, 350.0, 225.0]","[1472, 1557, 1602, 1340, 1177, 1715, 1280, 1290, 1812, 1033, 2005, 1287, 1097, 1469, 1337, 1107, 1437, 1470, 1329, 1484, 1390, 1315, 1472, 1480, 1432, 1454, 1308, 1631, 1400, 2441, 2030, 1099, 1280, 1200, 1245, 1325, 1617, 1214, 1750, 1477, 1165, 1302, 1346, 1175, 1690, 1215, 1525, 1396, 1142, 1480, 1485, 1165, 1805, 1304, 1112, 1169, 1219, 1424, 1610, 1277, 1747, 1555, 1265, 1381, 1204, 1349, 1394, 1617, 1287, 1252, 1637, 1697, 1475, 1437, 1295, 1670, 1796, 1485, 1975, 1541, 1450, 1990, 1232, 1313, 1600, 1332, 1557, 1345, 1403, 1370, 1512, 1432, 1259, 1758, 1330, 1280, 1250, 1104, 1305, 1567]",9.46,22905,1145250,2295,1018,45.728571428571435,15.114285714285712
675.0,125.0,260.25,1425.66,20,10,1150850,0,False,3426,206,f89dccb58d7248f49af769470ff92077,2021-04-12_00-48-25,1618213705,4.9953529834747314,1023.9535050392151,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1023.9535050392151,0,206,"[150.0, 300.0, 225.0, 125.0, 200.0, 450.0, 150.0, 600.0, 250.0, 650.0, 500.0, 125.0, 125.0, 225.0, 200.0, 300.0, 150.0, 225.0, 375.0, 225.0, 150.0, 225.0, 150.0, 250.0, 375.0, 250.0, 125.0, 125.0, 150.0, 225.0, 325.0, 250.0, 275.0, 175.0, 175.0, 175.0, 200.0, 200.0, 650.0, 300.0, 425.0, 250.0, 250.0, 125.0, 250.0, 200.0, 250.0, 275.0, 175.0, 250.0, 200.0, 250.0, 325.0, 175.0, 275.0, 350.0, 250.0, 250.0, 325.0, 300.0, 275.0, 450.0, 275.0, 175.0, 375.0, 225.0, 375.0, 275.0, 275.0, 325.0, 200.0, 250.0, 150.0, 325.0, 275.0, 250.0, 150.0, 125.0, 350.0, 225.0, 275.0, 225.0, 275.0, 125.0, 300.0, 200.0, 325.0, 675.0, 250.0, 150.0, 225.0, 150.0, 150.0, 650.0, 175.0, 125.0, 450.0, 125.0, 175.0, 225.0]","[1390, 1315, 1472, 1480, 1432, 1454, 1308, 1631, 1400, 2441, 2030, 1099, 1280, 1200, 1245, 1325, 1617, 1214, 1750, 1477, 1165, 1302, 1346, 1175, 1690, 1215, 1525, 1396, 1142, 1480, 1485, 1165, 1805, 1304, 1112, 1169, 1219, 1424, 1610, 1277, 1747, 1555, 1265, 1381, 1204, 1349, 1394, 1617, 1287, 1252, 1637, 1697, 1475, 1437, 1295, 1670, 1796, 1485, 1975, 1541, 1450, 1990, 1232, 1313, 1600, 1332, 1557, 1345, 1403, 1370, 1512, 1432, 1259, 1758, 1330, 1280, 1250, 1104, 1305, 1567, 1475, 1646, 1320, 1311, 1235, 1215, 1705, 1638, 1265, 1302, 1355, 1264, 1322, 1499, 1317, 1253, 1882, 1114, 1206, 1228]",9.43,23017,1150850,2307,1020,39.75714285714286,15.099999999999998
